Block_Number,Block_Label,Block_Duration_Minutes,Trial_Number,Sequence_Number,Trial_In_Sequence,Contrast,Delay,DiameterX,DiameterY,Duration,Orientation,Spatial_Frequency,Temporal_Frequency,X,Y,Phase,Trial_Type,Block_Type
2,Sequence long block (no oddball),26,4267,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4268,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4269,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4270,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4271,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4272,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4273,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4274,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4275,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4276,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4277,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4278,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4279,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4280,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4281,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4282,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4283,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4284,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4285,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4286,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4287,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4288,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4289,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4290,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4291,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4292,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4293,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4294,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4295,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4296,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4297,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4298,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4299,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4300,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4301,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4302,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4303,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4304,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4305,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4306,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4307,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4308,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4309,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4310,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4311,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4312,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4313,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4314,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4315,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4316,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4317,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4318,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4319,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4320,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4321,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4322,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4323,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4324,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4325,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4326,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4327,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4328,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4329,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4330,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4331,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4332,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4333,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4334,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4335,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4336,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4337,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4338,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4339,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4340,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4341,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4342,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4343,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4344,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4345,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4346,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4347,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4348,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4349,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4350,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4351,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4352,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4353,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4354,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4355,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4356,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4357,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4358,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4359,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4360,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4361,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4362,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4363,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4364,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4365,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4366,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4367,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4368,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4369,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4370,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4371,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4372,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4373,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4374,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4375,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4376,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4377,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4378,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4379,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4380,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4381,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4382,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4383,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4384,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4385,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4386,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4387,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4388,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4389,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4390,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4391,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4392,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4393,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4394,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4395,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4396,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4397,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4398,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4399,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4400,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4401,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4402,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4403,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4404,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4405,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4406,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4407,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4408,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4409,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4410,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4411,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4412,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4413,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4414,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4415,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4416,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4417,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4418,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4419,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4420,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4421,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4422,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4423,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4424,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4425,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4426,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4427,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4428,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4429,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4430,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4431,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4432,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4433,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4434,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4435,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4436,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4437,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4438,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4439,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4440,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4441,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4442,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4443,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4444,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4445,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4446,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4447,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4448,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4449,0,0,0,0,360,360,0.25,0,0.04,2,0,0,0,sequence_omission,sequential_long
2,Sequence long block (no oddball),26,4450,0,0,1,0,360,360,0.25,90,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4451,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4452,0,0,1,0,360,360,0.25,0,0.04,2,0,0,0,standard,sequential_long
2,Sequence long block (no oddball),26,4453,0,0,1,0,360,360,0.25,45,0.04,2,0,0,0,standard,sequential_long
